Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,genotype,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,number_of_cells,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,create_date,version
SRR5686308,OTHER,150,155593350,PRJNA390607,SAMN07245927,61232442,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921094,Mz19-GFP,GSM2669839,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2669839,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:43:00Z,1
SRR5686309,OTHER,150,174826500,PRJNA390607,SAMN07245926,68638277,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921095,Mz19-GFP,GSM2669840,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2669840,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:44:00Z,1
SRR5686310,OTHER,150,145398900,PRJNA390607,SAMN07245925,57227686,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921096,Mz19-GFP,GSM2669841,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2669841,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:43:00Z,1
SRR5686311,OTHER,150,104577750,PRJNA390607,SAMN07245924,41005874,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921097,Mz19-GFP,GSM2669842,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2669842,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:43:00Z,1
SRR5686312,OTHER,150,116441250,PRJNA390607,SAMN07245923,45477478,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921098,Mz19-GFP,GSM2669843,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2669843,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:43:00Z,1
SRR5686313,OTHER,150,119305950,PRJNA390607,SAMN07245922,46537680,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921099,Mz19-GFP,GSM2669844,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2669844,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:43:00Z,1
SRR5686314,OTHER,150,165383550,PRJNA390607,SAMN07245921,64893710,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921100,Mz19-GFP,GSM2669845,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2669845,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:43:00Z,1
SRR5686315,OTHER,150,124702800,PRJNA390607,SAMN07245920,48854942,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921101,Mz19-GFP,GSM2669846,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2669846,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:43:00Z,1
SRR5686316,OTHER,150,132198450,PRJNA390607,SAMN07245919,51594968,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921102,Mz19-GFP,GSM2669847,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2669847,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:43:00Z,1
SRR5686317,OTHER,150,156868350,PRJNA390607,SAMN07245918,61497109,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921103,Mz19-GFP,GSM2669848,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2669848,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:43:00Z,1
SRR5686318,OTHER,150,137816700,PRJNA390607,SAMN07245917,54404162,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921104,Mz19-GFP,GSM2669849,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2669849,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:43:00Z,1
SRR5686319,OTHER,150,93664800,PRJNA390607,SAMN07245916,36764200,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921105,Mz19-GFP,GSM2669850,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2669850,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:43:00Z,1
SRR5686320,OTHER,150,153773850,PRJNA390607,SAMN07245915,60502996,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921106,Mz19-GFP,GSM2669851,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2669851,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:43:00Z,1
SRR5686321,OTHER,150,126784650,PRJNA390607,SAMN07245914,49586216,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921107,Mz19-GFP,GSM2669852,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2669852,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:43:00Z,1
SRR5686322,OTHER,150,136821000,PRJNA390607,SAMN07245913,53566314,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921108,Mz19-GFP,GSM2669853,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2669853,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:43:00Z,1
SRR5686323,OTHER,150,157303950,PRJNA390607,SAMN07245912,61531893,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921109,Mz19-GFP,GSM2669854,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2669854,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:43:00Z,1
SRR5686324,OTHER,150,211900500,PRJNA390607,SAMN07245911,82959677,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921110,Mz19-GFP,GSM2669855,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2669855,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:43:00Z,1
SRR5686325,OTHER,150,160443900,PRJNA390607,SAMN07245910,62909217,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921111,Mz19-GFP,GSM2669856,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2669856,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:43:00Z,1
SRR5686326,OTHER,150,161846100,PRJNA390607,SAMN07245909,63385176,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921112,Mz19-GFP,GSM2669857,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2669857,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:43:00Z,1
SRR5686327,OTHER,150,144608550,PRJNA390607,SAMN07245908,56628672,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921113,Mz19-GFP,GSM2669858,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2669858,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:43:00Z,1
SRR5686328,OTHER,150,160638900,PRJNA390607,SAMN07245907,63076536,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921114,Mz19-GFP,GSM2669859,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2669859,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:44:00Z,1
SRR5686329,OTHER,150,98515200,PRJNA390607,SAMN07245906,38728194,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921115,Mz19-GFP,GSM2669860,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2669860,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:43:00Z,1
SRR5686330,OTHER,150,149680650,PRJNA390607,SAMN07246069,58664081,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921116,Mz19-GFP,GSM2669861,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2669861,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:43:00Z,1
SRR5686331,OTHER,150,120521550,PRJNA390607,SAMN07246068,47282479,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921117,Mz19-GFP,GSM2669862,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2669862,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:43:00Z,1
SRR5686332,OTHER,150,173912550,PRJNA390607,SAMN07246067,68148894,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921118,Mz19-GFP,GSM2669863,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2669863,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:43:00Z,1
SRR5686333,OTHER,150,165547950,PRJNA390607,SAMN07246066,64799265,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921119,Mz19-GFP,GSM2669864,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2669864,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:43:00Z,1
SRR5686334,OTHER,150,120594450,PRJNA390607,SAMN07246065,47414794,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921120,Mz19-GFP,GSM2669865,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2669865,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:43:00Z,1
SRR5686335,OTHER,150,178824600,PRJNA390607,SAMN07246064,70362552,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921121,Mz19-GFP,GSM2669866,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2669866,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:43:00Z,1
SRR5686336,OTHER,150,113834400,PRJNA390607,SAMN07246063,44776047,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921122,Mz19-GFP,GSM2669867,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2669867,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:43:00Z,1
SRR5686337,OTHER,150,63038100,PRJNA390607,SAMN07246062,24697412,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921123,Mz19-GFP,GSM2669868,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2669868,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:43:00Z,1
SRR5686338,OTHER,150,98854350,PRJNA390607,SAMN07246061,38948732,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921124,Mz19-GFP,GSM2669869,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2669869,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:43:00Z,1
SRR5686339,OTHER,150,103107150,PRJNA390607,SAMN07246060,40566519,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921125,Mz19-GFP,GSM2669870,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2669870,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:43:00Z,1
SRR5686340,OTHER,150,139699200,PRJNA390607,SAMN07246059,54790936,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921126,Mz19-GFP,GSM2669871,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2669871,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:43:00Z,1
SRR5686341,OTHER,150,132463050,PRJNA390607,SAMN07246058,52000080,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921127,Mz19-GFP,GSM2669872,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2669872,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:43:00Z,1
SRR5686342,OTHER,150,106554600,PRJNA390607,SAMN07246057,41658502,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921128,Mz19-GFP,GSM2669873,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2669873,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:43:00Z,1
SRR5686343,OTHER,150,124114350,PRJNA390607,SAMN07246056,48705476,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921129,Mz19-GFP,GSM2669874,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2669874,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:43:00Z,1
SRR5686344,OTHER,150,110319150,PRJNA390607,SAMN07246055,43332558,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921130,Mz19-GFP,GSM2669875,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2669875,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:43:00Z,1
SRR5686345,OTHER,150,84294300,PRJNA390607,SAMN07246054,33144307,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921131,Mz19-GFP,GSM2669876,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2669876,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:43:00Z,1
SRR5686346,OTHER,150,136381800,PRJNA390607,SAMN07246053,53509581,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921132,Mz19-GFP,GSM2669877,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2669877,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:43:00Z,1
SRR5686347,OTHER,150,142745550,PRJNA390607,SAMN07246052,56025737,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921133,Mz19-GFP,GSM2669878,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2669878,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:44:00Z,1
SRR5686348,OTHER,150,143252400,PRJNA390607,SAMN07246051,56152364,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921134,Mz19-GFP,GSM2669879,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2669879,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:43:00Z,1
SRR5686349,OTHER,150,75351750,PRJNA390607,SAMN07246050,29676237,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921135,Mz19-GFP,GSM2669880,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2669880,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:43:00Z,1
SRR5686350,OTHER,150,249426300,PRJNA390607,SAMN07246049,96879669,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921136,Mz19-GFP,GSM2669881,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2669881,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:44:00Z,1
SRR5686351,OTHER,150,261987450,PRJNA390607,SAMN07246048,101814865,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921137,Mz19-GFP,GSM2669882,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2669882,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:44:00Z,1
SRR5686352,OTHER,150,264188250,PRJNA390607,SAMN07246047,105239563,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921138,Mz19-GFP,GSM2669883,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2669883,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:44:00Z,1
SRR5686353,OTHER,150,245712900,PRJNA390607,SAMN07246046,96214905,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921139,Mz19-GFP,GSM2669884,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2669884,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:44:00Z,1
SRR5686354,OTHER,150,315226200,PRJNA390607,SAMN07246045,121436260,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921140,Mz19-GFP,GSM2669885,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2669885,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:44:00Z,1
SRR5686355,OTHER,150,281355750,PRJNA390607,SAMN07246044,108931448,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921141,Mz19-GFP,GSM2669886,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2669886,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:44:00Z,1
SRR5686356,OTHER,150,304861050,PRJNA390607,SAMN07246043,118584060,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921142,Mz19-GFP,GSM2669887,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2669887,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:44:00Z,1
